FIPS,Income,Education,Black,Hispanic,Rurality
46051,73409.0,0.9214040443,0.0079438634,0.0762610883,1.0
46053,54134.0,0.9135311143,0.0042309607,0.0209059233,1.0
46055,62682.0,0.9691808597,0.0027012426,0.0162074554,1.0
46057,87571.0,0.9257330776,0.0048054565,0.0604557433,1.0
46059,69681.0,0.9542168675,0.0054715159,0.0222079176,1.0
46061,72307.0,0.9225512528,0.0057620282,0.0158455776,1.0
46063,59255.0,0.9449204406,0.0113293051,0.0264350453,1.0
46065,75885.0,0.9610379047,0.0081139355,0.0330798911,0.2867998874
46067,68648.0,0.9311455607,0.0104138491,0.0294833649,1.0
46069,66253.0,0.896969697,0.0067453626,0.0177065767,1.0
46071,47946.0,0.892641737,0.015129683,0.0255763689,1.0
46073,57613.0,0.9386724387,0.0036144578,0.0542168675,1.0
46075,60640.0,0.9551777434,0.0035087719,0.0198830409,1.0
46077,67518.0,0.9163851351,0.0054965883,0.029757392,1.0
46079,70136.0,0.936501753,0.0116036624,0.0536669386,0.4421737951
46081,69088.0,0.9536033666,0.009446405,0.0398531351,0.3275380317
46083,102130.0,0.9591585543,0.0227887162,0.0331112264,0.2547536103
46085,55274.0,0.9100688468,0.0062078273,0.0140350877,1.0
46087,85702.0,0.9353114141,0.0072301601,0.0346014805,1.0
46089,55704.0,0.8097560976,0.0059982862,0.0321336761,1.0
46091,69480.0,0.9210796037,0.0082004556,0.0665148064,1.0
46093,74577.0,0.9460669782,0.0183175034,0.0504296698,0.3325405333
46095,48596.0,0.8455941795,0.0064829822,0.0162074554,1.0
46097,69943.0,0.9337748344,0.0096491228,0.0271929825,1.0
46099,73277.0,0.9305811043,0.0682356352,0.0684579326,0.1433721744
46101,72783.0,0.9456598447,0.011627907,0.0631007752,1.0
46102,42791.0,0.7798947817,0.0063272294,0.0339437249,1.0
46103,74641.0,0.9468187723,0.0129418566,0.0593858658,0.1801926352
46105,56922.0,0.9280709949,0.0059985886,0.0225829217,1.0
46107,70243.0,0.976945245,0.0058019063,0.0256941567,1.0
46109,65069.0,0.9170325511,0.0061728395,0.0300803449,1.0
46111,67523.0,0.8977917981,0.0037515632,0.0475197999,1.0
46115,69262.0,0.9203461282,0.0085955238,0.0298410639,1.0
46117,82778.0,0.9541494727,0.0085441998,0.0147880381,0.3003355705
46119,74496.0,0.9619220308,0.0254350736,0.0287817938,1.0
46121,50268.0,0.8246475865,0.0046744211,0.0247853028,1.0
46123,58195.0,0.895280236,0.0051592243,0.0151218644,1.0
46125,75454.0,0.9173608797,0.0065359477,0.0408773679,1.0
46127,97016.0,0.9491554489,0.0138508991,0.0513879998,0.5790851228
46129,57426.0,0.9199894375,0.0041753653,0.0246726134,1.0
46135,73061.0,0.9273216689,0.0164561806,0.0616150019,0.3126555127
46137,42254.0,0.8878566689,0.0064599483,0.0137812231,1.0
47001,61009.0,0.9133859677,0.0397587058,0.0428496647,0.3652088223
47003,69272.0,0.8476293671,0.0763170295,0.1631137499,0.5510878436
47005,52795.0,0.8721726319,0.0254610942,0.0311122151,1.0
47007,50731.0,0.7962436461,0.0541168659,0.0386454183,1.0
47009,77206.0,0.906975116,0.0285954643,0.0482977039,0.3720062093
47011,61440.0,0.8840348851,0.0491848825,0.0862886385,0.3194807586
47013,50443.0,0.8287989383,0.0058672899,0.0167068593,0.4878284783
47015,60098.0,0.8421660094,0.0217752108,0.0333266945,1.0
47017,51159.0,0.8871579379,0.0983021483,0.0330561331,0.8210267229
47019,48885.0,0.8865613308,0.0203079513,0.027375399,0.4073745475
47021,82030.0,0.9032552171,0.0299853268,0.0487764472,1.0
47023,65714.0,0.8571929825,0.0893445416,0.035385664,0.659419872
47025,53195.0,0.8312008299,0.0122802719,0.0181294788,0.7132915145
47027,46575.0,0.8381140194,0.015037594,0.030075188,1.0
47029,47491.0,0.8365482617,0.0204256229,0.0321623356,0.678935526
47031,65038.0,0.874375125,0.039565913,0.0653934326,0.4607611118
47033,56083.0,0.8595646714,0.140895437,0.1158632528,1.0
47035,60632.0,0.8964705882,0.0079369981,0.0371525633,0.5394390384
47037,80216.0,0.9034001525,0.2538317699,0.1374804516,0.0314254823
47039,52000.0,0.8415758592,0.0253088538,0.0394646534,1.0
47041,57936.0,0.8268436984,0.0163486455,0.0783510012,0.7597111554
47043,74028.0,0.8920096476,0.0387103598,0.0519663664,0.6954248366
47045,57548.0,0.8915864713,0.1518713354,0.04137213,0.5437623978
47047,76680.0,0.9089431403,0.274770798,0.0396604414,0.746868302
47049,47860.0,0.8323961148,0.005838749,0.0234565394,1.0
47051,64243.0,0.9083842125,0.0471850226,0.0381600752,0.6790339926
47053,57630.0,0.88358313,0.1747085905,0.0360074444,0.7077475262
47055,60422.0,0.8759069767,0.0953419485,0.0311513297,0.7311672049
47057,57132.0,0.8383458647,0.0104128682,0.0371135691,0.8443065414
47059,54188.0,0.8669498626,0.0228033675,0.0401366824,0.6732951306
47061,41370.0,0.7998360152,0.0128269437,0.0202078108,1.0
47063,55904.0,0.8713956951,0.0350368491,0.1514135556,0.2266081645
47065,73319.0,0.9113316506,0.1774108628,0.0817345155,0.1250604166
47067,39077.0,0.7884814585,0.0073317999,0.0106382979,1.0
47069,47551.0,0.8263238178,0.4109594399,0.022216138,0.7925928835
47071,49126.0,0.8442383563,0.0324653862,0.0256711594,0.6709776005
47073,54454.0,0.8640332147,0.014556314,0.0222525597,0.620757744
47075,42579.0,0.8275167244,0.5054824561,0.0488804247,0.4614308106
47077,55656.0,0.8924875135,0.0758817243,0.0311364446,0.7716758854
47079,52064.0,0.8839354343,0.0703753763,0.030503164,0.6777229106
47081,59650.0,0.8459321658,0.0454580655,0.0360876636,1.0
47083,56951.0,0.87336393,0.0312164899,0.0345526034,1.0
47085,63017.0,0.8770219366,0.0286844708,0.0312353584,1.0
47087,48285.0,0.8255657629,0.0096254954,0.0308986492,1.0
47089,62730.0,0.8893255074,0.0191223763,0.0479788374,0.7581698151
47091,51597.0,0.8132211015,0.0253605442,0.0339591837,1.0
47093,70457.0,0.9233251759,0.0840215791,0.0637487042,0.091932497
47095,40778.0,0.7183180845,0.2698912872,0.0322987238,1.0
47097,51486.0,0.82779777,0.3481105242,0.0290125965,0.7246947461
47099,55845.0,0.85546875,0.0189964002,0.0289716789,0.7355239023
47101,55231.0,0.8539275766,0.0210469922,0.0349762743,1.0
47103,60974.0,0.8697575295,0.0677375653,0.0428267301,0.7134686713
47105,81605.0,0.889158557,0.0136323876,0.105279662,0.3565572277
47107,55852.0,0.861776082,0.03676497,0.04757714,0.6166191155
47109,54516.0,0.8740574801,0.0603141842,0.0230095937,1.0
47111,57496.0,0.8161657426,0.012764528,0.0701302579,0.7551554569
47113,60663.0,0.9031289863,0.3771838739,0.0541066406,0.263238315
47115,57109.0,0.822974526,0.0384929549,0.0277380709,0.9134445331
47117,73770.0,0.9051731296,0.0593598658,0.0746191932,0.6522524623
47119,74164.0,0.9252986004,0.108531961,0.0828006501,0.3748192604
47121,56161.0,0.8291245791,0.0220582865,0.0257833613,1.0
47123,58980.0,0.8632335681,0.0195085813,0.0493270774,0.732972973
47125,74701.0,0.9434633438,0.2144393677,0.1164120864,0.1773262022
47127,66435.0,0.8913590604,0.023562537,0.0214878483,0.9989165764
47129,55668.0,0.8343522749,0.0355537014,0.0218328466,1.0
47131,54428.0,0.8499744459,0.1053566144,0.056591365,0.5930749992
47133,52236.0,0.8182098765,0.0087452308,0.0245209414,1.0
47135,50014.0,0.8239687659,0.0292430548,0.023057024,1.0
47137,46177.0,0.8141430074,0.0037051482,0.0212558502,1.0
47139,57045.0,0.8565945033,0.0091498919,0.0226251872,1.0
47141,57896.0,0.8875377615,0.0221005677,0.0860049616,0.3852656097
47143,57682.0,0.8409473276,0.0207817474,0.0647918877,0.7052631579
47145,65970.0,0.8932187485,0.0273816315,0.0272033657,0.5211407385
47147,81529.0,0.8885461083,0.0746457226,0.1022715432,0.5300056316
47149,81987.0,0.9237049045,0.1645568931,0.1235382088,0.1596405123
47151,46923.0,0.8047470662,0.0036534211,0.0133507735,1.0
47153,62157.0,0.8171418959,0.0103723559,0.0501719014,1.0
47155,60704.0,0.8779735062,0.0134788513,0.0963939043,0.5336552145
47157,62402.0,0.8983167313,0.5333468126,0.0889585316,0.0340276463
47159,72153.0,0.8734132581,0.0251728503,0.0341318532,1.0
47161,60634.0,0.8990510802,0.0202503164,0.0310786106,1.0
47163,57016.0,0.8963483338,0.0235544454,0.0278286613,0.2653591548
47165,86376.0,0.9179851236,0.0845360924,0.0747713876,0.2525919473
47167,70886.0,0.8925346682,0.1830524873,0.0321857615,0.6666229293
47169,62658.0,0.8504122497,0.1100154837,0.0436802217,1.0
47171,54955.0,0.8797660641,0.0064766839,0.0684275738,0.5144466756
47173,64244.0,0.8333449794,0.0065570609,0.0252157562,1.0
47175,58584.0,0.8421744849,0.0095487448,0.0261820422,1.0
47177,49436.0,0.8479028929,0.0333036259,0.1009897275,0.6163651015
47179,62028.0,0.9113903588,0.0411067765,0.0502311805,0.2575995669
47181,51817.0,0.8350774722,0.0630524088,0.0293165692,1.0
47183,55285.0,0.8796042041,0.0826079071,0.0331882481,0.6743662999
47185,63690.0,0.8338857085,0.0169036665,0.0337724801,0.791927169
47187,136007.0,0.9593127312,0.0401383952,0.0604136731,0.1864196733
47189,96466.0,0.9354506649,0.0772999988,0.0674755917,0.3523829508
48001,56548.0,0.8598529306,0.2040494665,0.1964978523,0.6786195228
48003,80936.0,0.7687179025,0.0146806687,0.581600943,0.1831810854
48005,57298.0,0.8487863182,0.1477112656,0.2382871998,0.5190578158
48007,60112.0,0.9144671768,0.0158823993,0.2729565697,0.2357532522
48009,71672.0,0.9099820291,0.0127367372,0.0960239229,0.8735981308
48011,68555.0,0.9402637704,0.0169213974,0.1097161572,1.0
48013,58330.0,0.8087796694,0.0116252124,0.6601073691,0.7145219575
48015,73248.0,0.8845665962,0.0857404426,0.2824446759,0.7883448802
48017,51193.0,0.7194647202,0.0148381295,0.6629196643,0.2527520278
48019,66649.0,0.9191066403,0.0140036224,0.2159738481,1.0
48021,77345.0,0.8186208546,0.059903591,0.4590442146,0.7200460829
48023,49566.0,0.8249496982,0.0303205313,0.1412070459,1.0
48025,54072.0,0.8156780647,0.0841815235,0.6166936791,0.5416626405
48027,69562.0,0.9100864627,0.224907361,0.2664238682,0.1369065445
48029,69755.0,0.8642697484,0.0807772651,0.5980972171,0.0470765292
48031,91031.0,0.9248811068,0.0116492949,0.1850858369,1.0
48033,80738.0,0.9463087248,0.0174825175,0.1486013986,1.0
48035,66325.0,0.8818844894,0.0185302169,0.1957780585,1.0
48037,55343.0,0.9001330277,0.254474462,0.0872424662,0.379436556
48039,93071.0,0.8918111201,0.1684221608,0.3183802997,0.2259542888
48041,55724.0,0.8900504087,0.1075834787,0.2745654937,0.1185038208
48043,57871.0,0.8996930804,0.0240723221,0.4204772417,0.3418185627
48045,57983.0,0.8045738046,0.0401384083,0.2851211073,1.0
48047,36695.0,0.6735801512,0.0268691589,0.8691588785,0.3644714528
48049,57744.0,0.8774316878,0.036244801,0.228990674,0.4339939625
48051,63764.0,0.8511528803,0.1043902439,0.231732991,1.0
48053,77824.0,0.8920027155,0.0168917042,0.2350391732,0.6732342764
48055,63395.0,0.8031975638,0.0518462063,0.575924106,0.5459320445
48057,68885.0,0.8247200689,0.0219333875,0.4966490658,0.400427733
48059,63378.0,0.9307425541,0.0173925143,0.1178516766,1.0
48061,51716.0,0.7164206715,0.0064352839,0.8915797614,0.1758147533
48063,53775.0,0.8411771715,0.1476153846,0.2788461538,1.0
48065,73716.0,0.9356373654,0.014290575,0.1126233413,1.0
48067,52092.0,0.872808321,0.1598450748,0.0577131093,0.8056160821
48069,55135.0,0.7631520036,0.0195101702,0.6561505466,1.0
48071,103034.0,0.8949587886,0.086197936,0.2733499146,0.5410663288
48073,57691.0,0.8069478762,0.1317961583,0.2418752514,0.7246488931
48075,53921.0,0.8393834922,0.0967884502,0.3126104891,0.3223289316
48077,73557.0,0.9277893639,0.0129446824,0.0734773701,1.0
48079,46409.0,0.7171411266,0.0382622559,0.6022319649,1.0
48081,56786.0,0.8780089759,0.0086515513,0.2180787589,1.0
48083,48955.0,0.8859295602,0.0314970671,0.1694720735,0.5316241541
48085,120149.0,0.9447256688,0.1146810289,0.1609466277,0.0614956809
48087,48858.0,0.7540697674,0.0561841592,0.313304721,1.0
48089,61410.0,0.8843259968,0.1121371407,0.3101292797,1.0
48091,99871.0,0.9420489122,0.0301658347,0.2881739615,0.4661147609
48093,54726.0,0.8460101691,0.009252669,0.2980071174,1.0
48095,54909.0,0.7949502678,0.1170761298,0.3148316652,1.0
48097,75003.0,0.8839062065,0.0315198027,0.2114110822,0.6029567054
48099,72724.0,0.9065629102,0.1621739438,0.2111147765,0.1952872083
48101,52342.0,0.7959401709,0.0973724884,0.2720247295,1.0
48103,58133.0,0.755862069,0.029514648,0.7017927416,1.0
48105,58833.0,0.657763694,0.0122463261,0.6305108467,1.0
48107,46106.0,0.7843494086,0.0339637991,0.5664022778,1.0
48109,54183.0,0.7330429371,0.0286885246,0.6830601093,1.0
48111,61424.0,0.8073248408,0.0178250656,0.5489843858,0.2330288124
48113,74352.0,0.8168122272,0.2302273901,0.4135475633,0.0057825806
48115,55057.0,0.7231554062,0.0643952016,0.5638120626,0.2990526654
48117,60118.0,0.7140867304,0.010192402,0.7712977599,0.1648280687
48119,56945.0,0.8995202559,0.0576086957,0.0998188406,1.0
48121,107401.0,0.9341044862,0.1181727156,0.2049949241,0.0720370865
48123,61067.0,0.8542299349,0.0766721863,0.3607305936,0.5139729621
48125,47356.0,0.8499580889,0.025131502,0.2764465225,1.0
48127,45002.0,0.7439071567,0.0152597796,0.8744095919,0.3482298317
48129,48934.0,0.8353686115,0.0528935905,0.1334785314,1.0
48131,40415.0,0.7357077346,0.0224906289,0.8195543524,1.0
48133,52188.0,0.849716679,0.0206242723,0.172423352,1.0
48135,66813.0,0.7762595723,0.0454910209,0.6453974005,0.0909057885
48137,51691.0,0.784164859,0.0172290022,0.4967695621,1.0
48139,90077.0,0.8764632741,0.1652836929,0.284128188,0.3069444805
48141,58656.0,0.806474437,0.0346220168,0.8283464386,0.0402364909
48143,63564.0,0.8706042885,0.0191650639,0.2240298676,0.5098836526
48145,49940.0,0.8488113844,0.2136410968,0.2585329168,0.6819896275
48147,66381.0,0.8676720804,0.0650235554,0.1374464348,0.7813078347
48149,71442.0,0.9025344353,0.0567637591,0.2217555154,0.7945569879
48151,61808.0,0.903190319,0.0395902547,0.272978959,1.0
48153,46817.0,0.7458147321,0.0367387033,0.5868369352,1.0
48155,50030.0,0.8124076809,0.0583873957,0.1927710843,1.0
48157,106213.0,0.9193230241,0.2172717932,0.2474884869,0.0479800773
48159,59972.0,0.9088461021,0.0460176991,0.144201211,1.0
48161,58850.0,0.865872902,0.140942224,0.1742086982,1.0
48163,50112.0,0.705788776,0.0384722299,0.7765608495,0.5070437857
48165,66019.0,0.5826691538,0.0157172668,0.4067841762,0.6727474766
48167,83080.0,0.8984563334,0.1272004511,0.2673354638,0.0406436601
48169,53190.0,0.6806296692,0.0573389418,0.5344255037,1.0
48171,76238.0,0.8928079496,0.0061298814,0.2331518408,0.5644153414
48173,99602.0,0.8756410256,0.0262927257,0.3435582822,1.0
48175,64024.0,0.8401923077,0.040593505,0.3149496081,1.0
48177,56350.0,0.7699169486,0.0572503763,0.5116407426,0.6462117743
48179,56726.0,0.8475841769,0.0469018933,0.3225760184,0.2054930042
48181,69442.0,0.9046480631,0.0586221215,0.1672350535,0.4768966306
48183,61254.0,0.8675580472,0.20361525,0.2046846162,0.1346034659
48185,64708.0,0.8194894266,0.1319478755,0.2571949111,0.7451824518
48187,94952.0,0.8930164937,0.0804758721,0.3946586435,0.2482195176
48189,52487.0,0.7512016824,0.0475425837,0.6195019049,0.3046245618
48191,40725.0,0.8330087634,0.0862313698,0.3587650816,1.0
48193,59403.0,0.8834901625,0.0105580694,0.1453764938,1.0
48195,68171.0,0.7462039046,0.0094655886,0.5002957996,1.0
48197,50431.0,0.856970671,0.0593123209,0.2432664756,1.0
48199,73943.0,0.8990512628,0.0582379293,0.0717632722,0.5072113247
48201,72348.0,0.8248133128,0.1974838293,0.4406328689,0.0113372133
48203,62710.0,0.891533529,0.2063050991,0.1507440581,0.5490492308
48205,88312.0,0.83075,0.0563654033,0.315451895,0.4620958751
48207,49755.0,0.833120041,0.0425255339,0.2681522748,1.0
48209,88491.0,0.9148667496,0.0416277461,0.3958664604,0.2974359825
48211,72565.0,0.8451788139,0.0072122923,0.3292568203,1.0
48213,58965.0,0.8752111059,0.0606211843,0.1537175886,0.6594400487
48215,53160.0,0.6934862043,0.0064643155,0.9193841537,0.0890522416
48217,61840.0,0.8692672431,0.0557203223,0.2347444949,0.775101745
48219,60851.0,0.7989047097,0.0331314073,0.4989282386,0.4149138692
48221,82428.0,0.9225988943,0.0130581049,0.1418095435,0.4108412611
48223,61112.0,0.846346009,0.0666981033,0.1924709211,0.6008644358
48225,52649.0,0.8266683023,0.2310341702,0.1468322306,0.7310341702
48227,63398.0,0.81223916,0.0465732801,0.4791516659,0.1693918531
48229,47693.0,0.5991773309,0.0692552883,0.6815415822,1.0
48231,70427.0,0.8631770675,0.0831517376,0.2216291565,0.6132598343
48233,64752.0,0.8582941572,0.0240103829,0.2527329906,0.3768249503
48235,75689.0,0.8922211809,0.015493867,0.2556488057,1.0
48237,62721.0,0.8024859527,0.0352676056,0.1878309859,1.0
48239,62026.0,0.8298099302,0.0599172196,0.3342093161,0.6056845476
48241,58113.0,0.883383845,0.1550437389,0.0726432985,0.7785627653
48243,63614.0,0.8667141839,0.0075431034,0.2957974138,1.0
48245,59298.0,0.8488394048,0.3325500207,0.2456619588,0.0984695508
48247,44736.0,0.7876142976,0.0116525424,0.886440678,1.0
48249,50814.0,0.7920511575,0.0074233097,0.7962857586,0.5008356689
48251,83229.0,0.8692247265,0.0575833144,0.2589179226,0.4647273617
48253,51671.0,0.8108638301,0.121731024,0.2876698886,1.0
48255,62059.0,0.771722561,0.1017445732,0.5355573312,1.0
48257,90064.0,0.8633668446,0.2075232915,0.280505143,0.4192209758
48259,112618.0,0.935578016,0.014682312,0.2482933296,0.5680345085
48261,43037.0,0.4680851064,0.0233236152,0.7317784257,1.0
48263,62437.0,0.8991150442,0.0095367847,0.1716621253,1.0
48265,64662.0,0.9031737906,0.0149680052,0.2714272466,0.3945777406
48267,54562.0,0.8313002083,0.0101305718,0.2296262945,1.0
48269,85720.0,0.7987012987,0.0230414747,0.1428571429,1.0
48271,53572.0,0.8871030968,0.0219186785,0.5311308767,1.0
48273,52903.0,0.8382785043,0.0346203731,0.7187136253,0.1963595361
48275,55414.0,0.8522530329,0.0517867959,0.3355542096,1.0
48277,56275.0,0.8803110166,0.1312809279,0.0995364485,0.4750838524
48279,57113.0,0.7739463602,0.0362677995,0.5839823775,0.5687236489
48281,71484.0,0.9027671512,0.0401083312,0.2100421288,0.6613492394
48283,48675.0,0.6385676157,0.0182040691,0.7749732293,1.0
48285,64145.0,0.8712600084,0.0560497788,0.2011083564,0.8238678271
48287,71112.0,0.8319581085,0.089747807,0.2695175439,1.0
48289,59488.0,0.8631486368,0.0605272705,0.1696698513,1.0
48291,72329.0,0.7807827653,0.0795127087,0.4179381558,0.7737045445
48293,53482.0,0.8555355536,0.161752809,0.239011236,0.699223336
48295,67386.0,0.8349514563,0.0151410874,0.3830006882,1.0
48297,59202.0,0.7690736513,0.0628453039,0.421875,1.0
48299,71475.0,0.9192127246,0.0118469945,0.1405464481,0.502141882
48301,86760.0,0.9423076923,0.0697674419,0.1162790698,1.0
48303,57883.0,0.8881449661,0.0722502648,0.3660746557,0.1052057211
48305,57338.0,0.8276699029,0.0227391078,0.4028814442,1.0
48307,47814.0,0.8275990329,0.0232152442,0.3024691358,0.3595019659
48309,63377.0,0.8809495908,0.139286552,0.2716329775,0.2402188971
48311,71112.0,0.884180791,0.0264084507,0.3943661972,1.0
48313,53301.0,0.8020354563,0.1765390773,0.2656818513,1.0
48315,47660.0,0.8661217587,0.1928743078,0.0544352732,1.0
48317,81637.0,0.837694704,0.026648773,0.4564800613,1.0
48319,62435.0,0.8425026969,0.0053421521,0.2348003053,1.0
48321,58996.0,0.8274630337,0.1013504222,0.4407161913,0.4673562267
48323,46052.0,0.6772626402,0.0055399744,0.9469374329,0.0657142364
48325,70707.0,0.859534962,0.0344361918,0.5209956749,0.8426144873
48327,45438.0,0.7675378267,0.0214504597,0.3370786517,1.0
48329,94375.0,0.8623904375,0.0672527497,0.4705772749,0.1372137214
48331,63456.0,0.8672099162,0.0835035259,0.2595275712,0.5711804153
48333,56328.0,0.8947826087,0.0147317502,0.1737027265,1.0
48335,53255.0,0.8327033689,0.1117355372,0.3885399449,0.3505005562
48337,60336.0,0.8687582243,0.0093527178,0.1244559681,0.7285750063
48339,92578.0,0.9015991707,0.0708100327,0.282579419,0.2287623521
48341,64003.0,0.7019292092,0.0484190656,0.6149126947,0.314589381
48343,51598.0,0.8705996601,0.211503398,0.1161942649,1.0
48345,48952.0,0.8572927597,0.0284313725,0.1607843137,1.0
48347,52516.0,0.8515177889,0.1652313576,0.2183709369,0.4782608696
48349,59659.0,0.7935075589,0.1173721578,0.3276714299,0.5367132867
48351,51302.0,0.8444721341,0.1657945012,0.0390397874,1.0
48353,53370.0,0.8350375626,0.0458548861,0.3787921152,0.2962410096
48355,63669.0,0.8526326597,0.0371144146,0.6291709364,0.062770048
48357,71770.0,0.8091884641,0.006079967,0.578215169,0.1621567649
48359,68640.0,0.8781074579,0.0319685923,0.2063937185,1.0
48361,66029.0,0.9098648768,0.0896269336,0.1002543104,0.3606853127
48363,55417.0,0.8614209627,0.0226241302,0.2075503412,0.5037840121
48365,63482.0,0.8504400725,0.1501007093,0.1059637446,0.7186430128
48367,98121.0,0.9051862646,0.0182369419,0.1513885206,0.6434807249
48369,62913.0,0.7272285251,0.0123739212,0.6676718311,1.0
48371,58265.0,0.7905485399,0.0391848458,0.7137386309,0.4371750148
48373,57009.0,0.8178585751,0.0886575868,0.1557782453,0.8884344512
48375,51177.0,0.774038848,0.1031863023,0.3985102096,0.1126429023
48377,42699.0,0.6605382361,0.0188093184,0.8241587575,1.0
48379,63796.0,0.8981717687,0.0275681503,0.106961343,1.0
48381,81705.0,0.9364791098,0.0376108732,0.2531246838,0.1697725803
48383,72585.0,0.8904415875,0.0308818848,0.6851321235,1.0
48385,49014.0,0.86875965,0.018220042,0.2771548704,1.0
48387,49265.0,0.8706432749,0.1508820003,0.0797225552,1.0
48389,57179.0,0.7125956023,0.01971113,0.856924384,0.1130322756
48391,52641.0,0.8264568269,0.0585058506,0.5103510351,1.0
48393,76634.0,0.9750957854,0.0023809524,0.1273809524,1.0
48395,60078.0,0.8476798344,0.1809810621,0.2269068165,1.0
48397,118175.0,0.9419079533,0.0992102477,0.2148628786,0.1373598345
48399,61643.0,0.8620891161,0.0213822456,0.3541751115,1.0
48401,65812.0,0.8487640697,0.159328548,0.1951054089,0.6407476922
48403,58723.0,0.873483088,0.0666930536,0.0466059766,1.0
48405,50908.0,0.8168453822,0.2096259415,0.0837482446,1.0
48407,66009.0,0.8443799633,0.0840475532,0.1991636716,1.0
48409,61411.0,0.8388520487,0.0171384093,0.5656948769,0.2783215766
48411,52325.0,0.844844358,0.043798118,0.3067579127,1.0
48413,60063.0,0.8103651355,0.0163111669,0.5370138018,1.0
48415,69881.0,0.8518314514,0.0368245744,0.4391808537,0.3180368533
48417,68681.0,0.9241598547,0.0151749768,0.1310003097,1.0
48419,54359.0,0.8249237417,0.1653500972,0.2014144506,0.7867371576
48421,66202.0,0.7802267003,0.0141896938,0.4802091113,1.0
48423,71348.0,0.8799832358,0.1704749826,0.211338083,0.3492476839
48425,78913.0,0.9134601209,0.0115291262,0.180420712,1.0
48427,38824.0,0.6007353943,0.0022295022,0.9698183032,0.2859526699
48429,59099.0,0.8332545311,0.0322166328,0.2573049342,0.400615317
48431,80859.0,0.8792884371,0.0143163923,0.3521832498,1.0
48433,56413.0,0.8452970297,0.0328407225,0.2027914614,1.0
48435,63893.0,0.8074592075,0.0065197144,0.636448308,1.0
48437,52350.0,0.803304309,0.081092739,0.4671459382,1.0
48439,80083.0,0.8711978389,0.1838061116,0.3050628348,0.0122815828
48441,62128.0,0.9056559043,0.0803072816,0.2544267073,0.1750600525
48443,47947.0,0.9404255319,0.0174672489,0.499272198,1.0
48445,44361.0,0.7774468661,0.0377587252,0.5719234433,0.3014960696
48447,51546.0,0.9270008795,0.0117955439,0.120576671,1.0
48449,57559.0,0.771097262,0.0921325382,0.4543802022,0.5065446283
48451,60379.0,0.8715790818,0.0352016261,0.4122731129,0.1668374957
48453,97544.0,0.9153788379,0.086077421,0.3237263111,0.0511065054
48455,49277.0,0.8896572162,0.0846921563,0.119623278,1.0
48457,54438.0,0.8311333014,0.1125502895,0.0885094691,1.0
48459,61533.0,0.8684256448,0.076754234,0.1070908713,0.8069059963
48461,59047.0,0.8148314607,0.0302348022,0.5548407848,1.0
48463,49006.0,0.7826928037,0.0092147436,0.7114583333,0.3516528253
48465,56619.0,0.7506985408,0.0158424141,0.8124895222,0.1030975497
48467,66356.0,0.8731320525,0.029515625,0.1401875,1.0
48469,69442.0,0.8505432971,0.0570998429,0.4839849887,0.2774121486
48471,56863.0,0.8476277721,0.2166904563,0.2173057046,0.4317408377
48473,77209.0,0.839433742,0.2368574261,0.3396692524,0.7736028454
48475,65610.0,0.8104198848,0.0405799745,0.5708553711,0.2131569907
48477,67927.0,0.9038422444,0.1575377631,0.187072716,0.514173998
48479,57899.0,0.6978856325,0.0049340883,0.9490874909,0.058596704
48481,60496.0,0.8394372326,0.1249430988,0.4234409066,0.4752946837
48483,54682.0,0.8763345196,0.0276852623,0.2504163197,1.0
48485,61622.0,0.880377817,0.1056153019,0.2091181441,0.1274835717
48487,53416.0,0.8129196573,0.0763456317,0.308097748,0.260960658
48489,42279.0,0.6773145642,0.0221590058,0.871737286,0.3559809562
48491,111183.0,0.9415971312,0.0730646265,0.2488586341,0.0915261807
48493,85288.0,0.896076712,0.0195079638,0.4069357548,0.8731131791
48495,67901.0,0.7383436236,0.0236039924,0.6382519558,0.1809780516
48497,89873.0,0.8663876697,0.0182849533,0.2149762475,0.9050734351
48499,58813.0,0.8672354039,0.0405458985,0.1167963941,0.8729121602
48501,64634.0,0.7573333333,0.0123192287,0.6581414033,1.0
48503,64187.0,0.893815261,0.0148973736,0.2100529684,0.5195052331
48505,41688.0,0.6406092649,0.0057513104,0.9424868957,0.2121823025
48507,36878.0,0.733788994,0.0093427835,0.9265463918,0.306204757
49001,67100.0,0.9341955979,0.0082953131,0.1448914697,1.0
49003,83493.0,0.9257896351,0.0043870844,0.1035670985,0.3173793917
49005,83027.0,0.9399147085,0.0091717992,0.1190999558,0.1443967136
49007,59838.0,0.9180548293,0.0052404289,0.1350866126,0.3461689202
49009,65231.0,0.9135559921,0.0010080645,0.0524193548,1.0
49011,111081.0,0.9603207893,0.0125131629,0.1198289421,0.0083655243
49013,75705.0,0.9062946466,0.0032719637,0.077306246,0.6804960196
49015,68823.0,0.931743292,0.0030559937,0.0732452681,1.0
49017,64844.0,0.9507842077,0.0063981935,0.0743319533,1.0
49019,67360.0,0.942575406,0.0083453534,0.131155986,0.179542869
49021,68170.0,0.9316773834,0.0068056875,0.1070844559,0.2860933163
49023,85382.0,0.9246065808,0.0038393611,0.0562082469,0.462922111
49025,69247.0,0.9473043478,0.0072403561,0.0522255193,1.0
49027,66467.0,0.9131473102,0.0033489618,0.1335119446,1.0
49029,122672.0,0.9758008113,0.0035384615,0.0292307692,1.0
49031,58106.0,0.8562822719,0.0019354839,0.0870967742,1.0
